"","V1","V2","V3","V4","V5"
"37271",62,291,311,359,406
"37273",62,200,291,311,359
"37283",154,200,291,311,379
"37772",62,125,291,311,359
"37777",150,154,200,291,379
"37785",125,150,200,311,359
"37792",154,200,291,311,359
"38689",125,150,154,200,311
"38691",150,154,200,291,311
"38702",125,150,154,200,406
"38723",30,150,291,311,406
"38725",30,150,200,291,311
"39681",125,291,359,379,406
"42585",125,154,291,311,359
"42587",62,125,150,154,291
"42624",30,62,139,202,406
"44213",125,154,291,359,379
"44221",62,125,154,311,359
"44222",62,125,154,359,406
"44226",62,125,150,291,359
"44233",150,202,291,359,379
"44238",62,125,202,291,359
"44242",62,125,150,202,379
"44611",30,125,150,311,379
"44620",62,202,291,359,406
"44623",202,291,359,379,406
"44625",202,291,311,359,379
"44628",150,202,291,311,379
"44630",125,150,202,311,379
"44631",125,150,202,291,379
"44637",62,150,202,291,311
"44648",202,291,311,359,406
"44650",30,139,202,311,406
"44652",30,139,202,291,406
"47423",125,154,202,359,379
"47425",125,150,154,202,379
"47434",150,202,307,311,379
"47445",125,154,291,307,379
"47457",125,150,291,307,311
"48981",72,154,202,307,311
"48982",154,202,291,307,311
"48989",139,291,311,359,406
"49004",72,154,307,311,406
"49028",72,202,291,307,311
"49646",72,125,307,359,379
"49657",72,202,291,359,379
"49660",72,125,139,291,379
"49664",72,125,154,291,359
"49666",72,125,154,202,311
"49669",72,202,307,359,379
"49670",72,202,307,311,359
"49678",62,202,291,311,359
"49679",62,139,202,291,311
"49684",62,139,202,291,379
"49685",72,139,202,291,379
"49690",62,139,202,291,406
"52585",72,125,139,307,379
"52587",72,139,291,307,379
"52591",62,202,307,359,379
"52594",62,72,307,359,379
"52596",62,72,125,154,379
"52598",72,125,154,202,379
"54424",62,72,307,311,359
"54430",62,72,154,307,379
"54447",62,139,291,307,311
"55071",72,139,291,307,311
"55082",62,72,125,150,359
"55091",139,202,291,307,311
"55095",72,139,202,291,307
"55096",72,150,202,291,307
"56222",62,72,125,150,307
"56230",72,139,202,307,311
"56233",72,125,150,202,307
"56906",139,202,291,307,379
"56909",72,139,202,307,379
"56911",72,150,202,307,379
"56937",72,139,150,307,379
"57478",72,139,202,291,359
"57500",72,150,202,291,359
"57513",72,150,202,291,379
"58792",72,125,139,202,307
"58795",72,125,139,291,307
"58804",72,202,307,359,406
"58810",62,72,125,139,202
"58811",62,125,139,202,406
"58813",72,125,139,307,406
"58817",62,125,139,359,406
