"","V1","V2","V3","V4","V5"
"54818",7,116,281,304,395
"54822",7,116,155,344,395
"54824",7,17,155,344,395
"54826",17,155,278,344,395
"54829",17,55,278,281,395
"55940",17,124,263,304,451
"55951",7,17,263,304,344
"58656",7,17,155,165,304
"58665",165,263,281,344,451
"58672",7,155,263,304,344
"58693",17,155,278,281,304
"58695",17,263,278,281,304
"58697",17,263,278,281,344
"58699",7,263,278,281,344
"58703",7,263,281,344,451
"58706",17,165,263,281,344
"59255",7,263,281,304,451
"59257",124,263,281,304,451
"59258",17,124,281,344,451
"59261",17,124,278,344,395
"59263",7,17,124,344,395
"59280",263,278,281,304,451
"59281",17,278,281,304,451
"59285",17,124,278,281,304
"59287",17,124,263,278,344
"59289",124,165,263,278,344
"59291",165,263,278,344,451
"59296",17,263,278,344,451
"59297",17,124,263,344,451
"61463",116,124,263,281,344
"61466",7,116,263,281,344
"61476",7,165,278,281,344
"61491",17,116,281,304,451
"61496",165,278,281,304,451
"61498",165,278,281,302,451
"61568",7,17,116,155,165
"63883",17,116,278,281,395
"64032",17,116,281,302,451
"736",17,116,155,344,451
"2030",73,116,124,155,304
"2032",73,116,124,155,344
"2033",73,116,124,165,344
"2044",7,73,116,155,304
"2075",7,17,73,116,304
"2635",17,116,124,263,304
"2650",124,263,304,344,451
"2664",7,116,165,304,344
"3595",116,124,165,304,344
"3596",124,165,304,344,451
"3622",73,263,304,344,451
"3624",7,73,263,304,344
"5480",73,124,165,263,344
"5484",7,73,124,165,344
"5502",17,73,155,165,304
"6282",7,73,116,165,344
"6293",17,55,73,286,344
"9266",73,116,263,304,451
"9271",7,73,165,304,451
"9298",7,116,263,286,344
"9299",7,116,263,286,304
"11710",17,165,263,304,395
"11728",17,165,263,286,451
"11729",17,263,286,395,451
"14397",17,55,165,395,451
"14398",17,55,165,278,395
"15789",7,17,55,165,344
"15797",7,116,165,304,395
"15808",55,73,344,395,451
"15810",7,55,73,165,344
"15814",7,55,73,286,344
"15815",7,73,286,344,451
"15817",7,55,165,344,395
"15820",55,73,286,344,395
"15826",73,116,286,344,395
"17479",124,165,304,395,451
"17480",7,124,165,304,395
"17496",7,124,155,165,304
"17512",73,124,263,344,395
"17517",17,55,73,304,395
"21690",17,116,263,344,451
"21702",7,263,304,395,451
"21705",17,73,278,395,451
"25757",7,116,155,263,286
"25758",7,155,263,286,451
"25759",116,155,263,286,451
"25762",17,116,155,286,451
"25763",116,155,286,395,451
"25764",7,116,155,286,395
"25769",7,124,263,304,395
"25775",7,124,155,263,395
"25790",116,124,263,304,395
"25791",124,263,304,395,451
"25798",17,278,286,395,451
"25800",17,55,278,286,451
"28329",7,155,278,304,395
"28339",17,116,263,278,344
"28347",17,55,116,263,451
"28348",17,55,116,165,451
"28349",17,55,165,278,451
"28350",17,55,278,395,451
"28464",116,155,165,263,344
"28471",17,116,263,304,395
"31972",7,165,263,286,451
"31990",7,17,263,286,451
"31992",7,17,263,278,286
"31993",7,17,278,286,395
"31998",7,17,116,263,286
"32010",55,73,263,278,286
"32014",55,73,278,286,395
"32293",155,263,278,344,451
"32298",73,116,155,263,304
"32299",73,116,155,304,395
"32301",73,116,165,304,395
"32304",73,116,165,286,395
"33242",116,155,263,304,395
"33257",7,73,155,263,395
"33262",7,155,165,263,395
"33277",17,155,278,304,395
"33278",17,155,165,278,304
"33279",17,165,278,304,395
"33281",17,73,165,278,286
"35049",17,263,278,304,395
"35051",17,263,278,344,395
"35052",165,263,278,344,395
"37203",116,165,278,304,395
"37205",17,278,304,344,395
