"","V1","V2","V3","V4","V5"
"7542",110,159,192,323,351
"10442",110,145,159,192,323
"14265",145,184,323,338,441
"14844",141,159,351,403,441
"15980",192,327,338,351,441
"15983",192,323,327,338,403
"15984",141,192,327,338,403
"16004",141,323,327,338,403
"16007",141,323,327,338,441
"16489",159,192,323,327,338
"16493",159,192,323,338,441
"20969",141,145,184,192,441
"24903",110,184,192,327,338
"24907",184,192,327,351,441
"25640",159,184,323,338,403
"25646",110,141,159,323,338
"30595",23,110,159,192,403
"30600",23,110,192,277,327
"33478",110,184,338,351,441
"33479",110,184,338,351,403
"33490",141,145,323,338,403
"33638",141,145,323,338,441
"34588",141,145,192,351,403
"34590",145,192,338,351,441
"34608",141,184,192,351,403
"35952",141,145,192,338,403
"35974",141,145,192,351,441
"35988",145,159,184,192,338
"36698",141,145,184,192,403
"36738",145,338,351,403,441
"38247",145,192,323,351,403
"38250",159,192,323,351,403
"38265",110,141,192,338,441
"38268",110,141,192,338,403
"38279",141,192,323,403,441
"38282",192,323,338,403,441
"38285",192,338,351,403,441
"38298",141,192,338,403,441
"38302",110,159,338,351,441
"38310",141,159,192,338,351
"41603",141,215,338,441,448
"41626",159,215,338,351,448
"42778",192,215,226,441,448
"42799",110,141,215,338,351
"42805",110,159,192,226,338
"42808",110,192,215,226,338
"44040",215,338,351,441,448
"44046",215,226,351,403,448
"44047",215,226,323,403,448
"44060",192,215,351,441,448
"44061",215,277,351,441,448
"44063",215,226,277,441,448
"44068",110,159,226,277,448
"44076",110,215,277,338,448
"44077",110,215,226,277,338
"44078",110,215,277,338,351
"44080",215,277,338,351,441
"46435",110,141,215,226,338
"46438",110,192,215,226,448
"46442",110,159,192,226,448
"46460",141,159,192,215,226
"46461",141,192,215,226,448
"46462",192,215,226,338,448
"46464",141,215,226,338,448
"46468",141,159,226,338,448
"46639",141,159,215,338,448
"46647",110,141,327,338,448
"46650",110,192,327,338,448
"46665",110,192,277,323,327
"47771",159,192,226,338,403
"48290",159,192,277,403,448
"48292",159,192,215,277,323
"48296",159,192,215,323,338
"48297",159,192,215,338,448
"48308",141,192,215,323,403
"48310",192,215,277,323,403
"48316",192,215,277,323,327
"49745",110,141,226,327,338
"49752",110,192,226,338,403
"49753",110,192,338,403,448
"49761",141,327,338,403,448
"49765",192,226,338,403,448
"49767",110,141,192,226,338
"49768",141,192,226,338,403
"49772",192,277,338,403,448
"49775",192,277,327,338,448
"51220",141,215,327,338,351
"51224",141,192,215,327,351
"51227",110,192,215,338,351
"51234",159,215,226,277,338
"51238",141,159,226,327,338
"51248",141,215,226,277,403
"51251",141,215,277,327,351
"51253",215,277,327,338,351
"51257",141,215,226,327,338
"51271",141,159,226,277,338
"51273",141,226,277,338,403
"51339",192,215,338,351,403
"51340",192,215,277,351,403
"51342",192,215,277,327,351
"51348",141,159,327,338,351
"52075",141,159,215,338,351
"52086",159,192,327,338,351
"52872",141,159,226,403,448
"52873",159,226,277,403,448
"52879",110,141,192,351,448
"52887",141,159,192,351,448
"52889",141,159,192,277,448
"52898",141,159,226,277,327
"52899",159,226,277,327,448
"52900",226,277,327,351,448
"52901",141,226,327,351,448
"52902",141,192,327,351,448
"52903",141,159,192,327,351
"52908",226,277,323,327,448
"55119",192,226,327,441,448
"55129",110,141,327,338,351
"55431",141,159,192,226,441
"58533",141,277,327,403,448
"58535",141,277,327,441,448
"58538",141,277,327,351,441
"58540",141,192,277,351,441
"58551",141,192,327,441,448
"58553",110,277,323,403,448
"59881",141,159,277,351,441
"59884",141,159,277,403,448
"59886",110,159,192,277,448
