"","V1","V2","V3","V4","V5"
"62823",31,34,105,268,285
"62833",135,214,268,285,425
"62838",34,105,214,268,425
"62842",34,105,214,425,436
"62850",31,34,214,285,425
"62853",105,214,268,285,425
"62874",31,285,384,407,436
"63203",166,214,268,425,436
"63217",105,166,214,425,436
"63251",87,135,166,214,425
"63272",87,166,214,425,436
"63273",87,166,214,384,436
"63283",31,34,87,135,268
"63285",31,87,135,285,384
"63328",34,105,268,425,436
"63331",34,87,105,425,436
"63332",34,87,105,384,436
"63335",31,34,87,384,436
"63336",31,34,87,384,407
"63954",31,105,166,214,425
"1330",31,34,135,166,268
"1340",105,166,214,424,425
"1346",166,214,268,285,425
"1362",31,34,87,285,384
"1719",31,34,105,135,425
"1725",105,166,285,384,425
"1728",31,166,268,384,407
"1736",105,166,214,268,384
"1752",34,87,285,384,407
"4769",105,166,214,268,424
"4771",34,105,214,268,424
"4772",31,34,214,268,424
"4798",31,105,166,214,268
"4801",31,34,135,268,425
"6354",34,105,285,424,425
"6381",87,135,214,285,425
"6501",34,214,268,285,425
"6504",105,166,268,285,425
"9125",34,54,214,407,425
"9128",34,135,214,407,425
"9131",135,214,384,407,425
"9139",34,54,105,424,425
"9141",54,105,214,424,425
"9147",34,105,214,285,425
"9160",87,105,135,166,214
"9161",34,87,135,214,407
"9164",34,105,135,407,425
"10178",34,105,268,285,425
"10198",31,87,214,268,407
"10207",34,87,166,214,425
"10209",34,87,214,285,425
"12034",31,105,135,214,384
"12037",105,135,214,268,384
"12038",31,87,135,268,384
"12046",31,87,384,424,425
"12047",31,87,166,384,424
"13317",31,54,214,268,425
"14066",31,268,285,407,425
"14083",31,135,268,407,425
"14087",268,285,384,424,425
"14088",87,268,285,384,424
"15203",87,105,135,214,425
"15280",31,105,135,214,268
"15286",87,105,166,384,425
"15310",87,105,166,407,425
"16024",87,135,268,384,425
"16914",54,87,105,166,384
"16931",54,105,166,268,384
"16945",87,105,166,214,285
"16946",87,166,214,268,285
"16947",31,166,214,268,285
"17737",31,135,268,424,425
"23922",87,214,285,384,407
"23924",87,214,285,384,425
"23930",54,214,268,384,425
"23938",166,214,384,407,425
"23943",54,166,214,384,425
"23949",87,214,285,384,424
"23956",87,268,285,407,424
"24429",87,214,285,407,425
"24433",87,166,214,285,384
"24434",87,166,214,285,425
"24439",54,87,166,285,425
"24444",54,166,214,285,425
"24448",166,214,285,407,425
"24463",87,214,268,285,407
