"","V1","V2","V3","V4","V5"
"59743",74,330,362,380,469
"61102",242,273,362,380,435
"61349",47,230,242,273,380
"61350",47,79,230,242,380
"61373",242,380,389,424,469
"61378",362,380,389,424,469
"61380",230,330,362,389,469
"61540",115,242,362,435,469
"61759",115,230,242,273,347
"61764",47,115,230,273,469
"61772",230,242,362,389,469
"61783",115,242,330,362,380
"61787",47,79,273,347,362
"61803",79,242,330,347,380
"61804",242,273,330,362,380
"61813",79,242,273,347,380
"61817",79,115,242,347,380
"62800",79,273,347,362,380
"62812",230,362,380,424,469
"63393",79,115,242,380,424
"63409",47,79,115,362,380
"63411",47,79,115,347,380
"63422",230,242,273,330,380
"63546",47,79,115,273,435
"63564",362,380,424,435,469
