"","V1","V2","V3","V4","V5"
"4071",142,182,194,303,325
"4073",182,236,303,318,325
"4088",36,142,146,236,318
"4098",25,36,146,318,325
"4103",36,136,318,325,342
"4108",36,182,236,318,342
"4109",36,236,303,318,342
"7414",36,142,194,318,342
"7421",136,142,146,182,325
"7423",142,146,182,194,325
"7429",36,236,318,325,342
"7437",25,36,142,318,342
"7438",25,36,182,318,342
"7440",182,236,303,318,342
"8214",36,142,146,325,342
"8215",36,142,303,325,342
"8224",36,146,182,318,342
"8229",36,142,146,182,318
"8230",36,142,146,182,325
"8232",36,142,182,325,342
"8233",36,142,318,325,342
"8235",36,136,142,318,325
"8905",36,146,236,325,342
"12287",36,142,146,257,318
"12288",36,146,257,318,325
"12293",36,136,146,303,325
"12334",36,136,142,318,342
"12336",36,136,142,303,342
"13198",25,142,146,257,325
"13202",25,36,257,325,342
"13207",36,136,257,318,342
"13217",136,142,146,257,325
"13223",25,36,142,257,325
"13235",25,36,318,325,342
"13236",25,303,318,325,342
"13694",25,36,257,303,325
"13695",36,136,257,303,325
"13698",36,136,236,303,318
"13721",36,136,146,303,318
"13723",25,36,146,303,318
"14305",36,236,303,318,325
"14311",36,257,303,318,325
"14321",36,142,146,257,325
"14999",25,142,146,194,318
"15010",36,136,303,318,325
"15015",136,142,303,318,325
"15016",136,142,146,318,325
"15043",36,136,142,303,318
"18668",25,136,142,146,182
"18682",36,142,257,303,342
"18697",36,136,142,236,342
"20086",36,136,146,257,325
"21810",136,142,182,303,342
"21814",25,142,182,236,342
"21816",25,36,182,236,342
"21824",36,136,142,182,303
"21827",36,136,182,303,342
"21828",25,36,182,303,342
"21831",25,36,136,142,182
"21848",25,36,142,182,342
"22683",36,136,142,236,303
"22687",36,136,142,257,303
"22695",25,182,257,325,342
"22696",25,182,236,325,342
"22922",25,36,182,257,325
"24083",36,142,182,236,325
"24092",36,136,142,182,325
"24980",36,146,182,325,333
"24985",36,142,182,303,333
"25016",36,136,142,146,182
"27376",146,182,257,325,333
"27379",36,146,257,325,333
"27382",36,142,257,303,333
"27384",36,142,194,257,303
"27388",36,142,146,194,257
"27389",36,146,194,257,325
"27397",25,36,182,194,325
"27409",36,142,146,236,333
"27411",142,146,182,236,333
"27417",25,142,146,182,333
"27419",142,146,182,303,333
"33977",25,146,182,318,333
"33988",142,182,236,250,303
"33990",146,182,236,303,318
"33993",136,146,182,303,318
"33998",36,146,182,303,318
