"","V1","V2","V3","V4","V5"
"48250",77,288,329,423,450
"48254",77,329,401,423,450
"48263",60,329,401,409,423
"48266",60,279,401,409,423
"48270",60,77,279,288,409
"48278",77,329,401,409,423
"50030",329,401,409,423,450
"50034",255,288,409,423,450
"50037",163,255,288,409,450
"50041",77,163,288,329,401
"50047",77,255,401,409,423
"50049",77,163,401,409,423
"50052",163,255,288,401,423
"50054",77,163,279,329,401
"50055",77,279,288,329,401
"50056",279,288,329,401,450
"50059",279,288,329,423,450
"50064",255,288,401,423,450
"50073",77,279,329,401,423
"50084",77,163,279,401,423
"50459",60,77,163,401,423
"50460",60,77,163,401,409
"50464",60,255,288,409,450
"50478",60,77,401,409,423
"50483",163,255,401,409,423
"50485",163,255,288,409,423
"50489",163,288,329,409,450
"51170",163,279,329,401,409
"51172",60,163,279,401,409
"51174",60,163,279,288,409
"51176",60,255,279,288,409
"51189",60,77,255,401,423
"51198",60,255,401,409,423
"51203",60,255,288,401,409
"51207",255,288,329,401,409
"51214",77,255,288,409,423
"51215",255,279,288,409,423
"54504",77,98,255,401,423
"54505",77,98,255,401,409
"54510",60,288,401,409,423
"54514",77,255,279,288,409
"54515",77,98,255,279,288
"54516",77,98,255,279,401
"54526",60,77,288,401,409
"54529",77,401,409,423,466
"54535",60,279,288,401,409
"54536",60,98,288,401,409
"54540",60,98,401,409,423
"54542",98,255,401,409,423
"54545",98,279,288,409,466
"55813",77,98,163,255,401
"55815",60,77,98,401,409
"55819",60,98,279,288,409
"55822",98,255,279,288,409
"55824",163,255,279,288,409
"55826",77,163,255,288,401
"55843",60,163,288,401,409
"55858",77,98,163,401,409
"56736",98,255,288,409,423
"57840",60,163,288,401,423
"57844",60,98,279,288,423
"57848",163,288,401,409,423
"57866",60,98,288,401,423
"57867",60,163,288,409,423
"57869",163,279,288,329,409
"58607",60,98,288,329,423
"58610",60,98,163,288,423
"58614",98,163,288,329,401
"58619",163,288,329,401,409
"58623",60,98,163,401,423
"58628",60,98,288,329,409
"58632",60,98,163,288,401
"164",77,163,288,329,466
"167",163,288,337,387,423
"169",163,288,337,423,466
"174",77,163,205,329,423
"188",163,329,387,423,466
"3372",163,205,288,337,423
"3373",205,288,337,387,423
"3379",77,205,329,387,423
"3381",77,163,205,329,409
"3410",77,205,337,387,423
"3422",163,329,363,409,423
"3429",163,205,329,387,423
"3431",77,163,205,409,423
"4006",205,329,363,387,423
"4011",77,163,329,363,423
"4026",163,205,337,363,409
"4027",163,205,329,363,409
"4039",77,205,329,409,423
"4041",77,205,387,409,423
"4058",77,205,329,363,423
"4061",77,205,363,387,466
"7045",77,337,387,409,466
"7047",77,329,387,423,466
"7057",163,288,329,409,466
"7065",163,288,329,337,387
"7070",163,288,329,387,466
"7074",288,337,387,423,466
"7079",163,329,363,387,423
"7083",77,329,363,423,466
"7094",163,363,387,423,466
"7444",288,337,409,423,466
"7445",77,337,409,423,466
"7451",77,163,329,387,466
