"","V1","V2","V3","V4","V5"
"29715",113,218,221,224,394
"29727",103,113,272,394,426
"29729",103,113,224,247,394
"31492",218,224,238,394,426
"31522",238,394,402,426,463
"36873",221,394,402,436,463
"41148",221,224,238,272,426
"41172",224,238,247,317,402
"42919",145,218,224,317,394
"42940",113,145,218,221,394
"43667",113,145,218,317,394
"43673",145,224,295,317,394
"47185",145,218,224,394,402
"47205",113,145,218,221,272
"47206",113,145,218,272,394
"47207",113,145,218,224,394
"47370",113,218,238,317,394
"47379",113,145,218,221,426
"47392",218,238,317,394,402
"47401",113,295,394,402,426
"47403",113,238,247,295,394
"48561",113,224,238,295,394
"50755",145,218,221,224,272
"50772",113,218,221,224,272
"50782",113,224,238,295,317
"50783",224,238,295,317,394
"50786",224,238,247,295,317
"52559",113,218,295,402,426
"53312",145,221,402,426,463
"53327",224,272,317,394,402
"53353",145,247,295,394,463
"56723",145,224,238,394,463
"57074",113,145,224,426,463
"57090",218,224,317,402,426
"57102",113,145,218,272,402
"60617",113,145,272,394,402
"60622",113,145,218,221,402
"60726",113,145,224,272,394
"61341",237,238,317,394,463
"61966",145,237,238,317,463
"62361",113,218,317,402,426
"62365",113,238,317,394,463
"62846",221,224,272,394,426
"64063",145,218,272,394,402
"64074",113,224,237,238,394
