"","V1","V2","V3","V4","V5"
"59468",16,140,261,332,439
"59470",16,140,298,332,439
"59475",16,282,298,439,458
"59491",16,140,341,439,458
"59493",16,140,332,361,458
"59497",16,140,298,332,458
"59506",16,140,332,341,458
"59512",16,140,282,361,458
"59514",140,282,332,439,458
"59524",16,140,282,361,439
"60510",16,32,181,298,332
"60543",16,32,140,181,332
"60546",16,32,140,261,332
"60551",16,140,181,282,298
"60554",16,181,282,361,439
"60559",16,261,293,361,439
"61389",16,140,181,261,341
"61405",16,140,261,282,298
"61417",16,140,181,261,298
"61433",16,140,181,261,439
"61440",16,140,261,282,439
"565",133,140,341,361,458
"566",133,140,181,341,361
"570",32,133,181,341,361
"571",32,133,181,332,361
"576",32,133,181,282,332
"577",32,133,282,332,458
"590",133,140,361,439,458
"591",133,140,181,361,439
"593",133,140,181,341,439
"601",133,140,181,332,341
"605",32,133,181,341,439
"607",32,133,181,439,458
"608",32,133,181,282,439
"610",32,133,140,181,439
"611",32,133,140,181,332
"616",32,133,140,282,361
"618",32,133,140,225,361
"619",16,32,140,225,361
"620",16,32,140,225,298
"927",133,140,225,332,341
"928",133,140,225,332,361
"940",16,32,133,181,298
"942",32,181,225,332,341
"951",133,140,225,361,439
"959",32,133,140,181,361
"961",140,181,225,332,341
"965",32,140,225,341,439
"968",32,140,225,361,439
"972",32,140,225,332,439
"973",140,181,225,332,439
"974",133,140,181,225,332
"976",16,133,181,225,332
"982",16,133,225,298,439
"2144",32,140,181,341,361
"2150",282,332,345,361,458
"2174",140,181,332,439,458
"2175",32,140,181,332,439
"2177",32,181,282,332,439
"2181",32,282,361,439,458
"2183",32,133,361,439,458
"5544",140,332,345,361,458
"5549",140,181,332,341,345
"5564",16,32,133,140,439
"5567",16,133,140,298,439
"5569",16,32,133,298,439
"7243",16,181,361,439,458
"7247",32,181,225,361,439
"7250",32,133,181,225,361
"7254",32,133,225,361,458
"7258",133,140,225,341,458
"7274",32,140,181,225,361
"7277",32,133,140,361,458
"7278",32,140,361,439,458
"7280",32,140,181,341,439
"8015",181,345,361,439,458
"8046",133,140,282,332,458
"8630",133,140,181,361,458
"8639",32,140,282,361,458
"10357",140,181,282,293,332
"10372",181,332,345,439,458
"10384",140,181,282,293,361
"10406",32,282,332,439,458
"11011",32,133,140,345,361
"11012",32,133,345,361,458
"11040",32,140,282,341,458
"11047",16,32,133,225,439
"11475",181,282,293,361,458
"11479",16,32,181,293,332
"11497",140,282,361,439,458
"11512",32,140,181,293,439
"11515",140,181,293,332,458
"11522",181,282,332,439,458
"13275",140,181,345,361,458
