"","V1","V2","V3","V4","V5"
"54876",156,189,206,216,275
"54881",57,189,206,216,275
"54882",189,206,216,274,275
"55587",57,189,206,274,275
"55601",189,206,274,275,465
"55609",57,189,206,275,465
"55610",57,189,216,275,465
"55621",206,216,274,275,465
"56815",138,216,229,274,326
"57916",70,138,216,274,326
"57917",70,138,206,274,326
"57918",70,138,206,216,274
"59090",57,70,138,216,326
"59111",57,70,138,189,275
"225",69,70,138,216,274
"227",69,70,156,216,305
"230",70,156,206,216,326
"236",138,189,206,305,326
"237",70,138,189,206,305
"246",70,138,189,274,305
"247",70,156,206,274,305
"248",70,156,206,216,305
"249",70,156,216,305,326
"254",70,138,189,216,326
"1490",138,156,189,305,326
"1532",69,70,156,189,305
"1548",216,229,274,326,355
"1765",70,138,156,206,216
"1771",138,156,189,206,305
"1772",57,156,189,206,305
"1773",57,156,189,216,305
"1774",57,156,216,229,305
"1790",57,70,138,206,326
"3735",70,138,156,229,326
"3738",57,69,70,156,229
"3754",70,138,156,189,216
"3760",57,70,156,216,229
"3761",57,70,156,189,326
"3772",57,69,70,206,216
"3774",57,70,156,206,216
"3795",69,229,274,305,355
"5612",57,69,70,216,229
"5613",69,70,156,216,229
"5638",57,70,138,189,229
"6448",69,70,206,216,274
"6452",69,70,138,206,305
"6457",70,138,189,206,326
"6459",70,138,189,206,355
"6471",57,69,70,189,206
"6472",69,70,189,206,274
"6915",70,189,274,326,355
"6917",57,189,216,326,355
"6919",57,69,189,305,355
"6921",57,69,70,305,355
"6928",57,69,216,229,465
"6944",70,138,189,326,465
"6951",57,69,70,138,229
"6952",57,69,70,229,465
"6956",57,70,305,326,465
"6972",216,274,305,326,355
"7565",69,70,138,216,465
"7580",69,70,156,189,229
"7581",57,70,156,189,229
"9329",70,138,206,326,465
"11215",70,156,189,229,326
"11218",70,156,189,326,465
"11227",70,156,189,229,274
"11233",138,156,206,229,326
"16135",57,70,206,216,465
"16137",57,70,138,206,216
"17983",57,69,189,305,465
"17999",138,189,206,305,465
"18013",57,69,206,216,274
"18017",57,69,138,206,305
"18499",57,69,216,305,465
"18501",57,70,216,305,465
"18507",57,70,189,216,274
"18508",70,138,189,216,274
"18516",69,70,138,206,274
"18532",216,229,305,326,465
"21505",70,189,206,274,465
"21531",69,70,216,326,465
"26648",69,189,206,274,355
"26652",57,69,206,229,355
"26835",189,216,229,326,465
"26863",156,216,229,274,326
"26871",57,189,229,274,326
"26875",57,69,189,216,326
"29001",57,69,156,189,465
"31054",69,156,189,206,229
"31073",57,69,156,189,326
"31583",69,189,206,216,274
"32320",57,206,216,326,465
"32331",57,189,206,229,274
"32357",69,216,229,355,465
"32358",69,216,334,355,465
"37869",57,138,189,216,229
"37870",57,138,167,189,216
"37873",57,156,167,206,216
"37874",156,167,206,216,274
"37892",57,156,167,189,216
"38741",57,167,189,229,274
"38742",57,167,206,229,274
"38743",156,167,206,229,274
"38768",138,167,189,229,274
"38786",138,189,206,216,229
"39785",189,206,229,274,465
"41125",156,189,206,229,275
"43715",156,189,216,229,275
