"","V1","V2","V3","V4","V5"
"63104",228,381,399,421,432
"63106",227,381,399,421,432
"63108",227,381,399,415,421
"63113",227,381,399,421,476
"63114",101,381,399,421,476
"63116",101,381,421,432,476
"63677",101,228,381,399,421
"63682",227,339,381,399,415
"3307",59,101,339,381,476
"3309",59,339,381,432,476
"3316",101,212,415,421,476
"3327",59,101,227,415,476
"3334",59,101,228,415,476
"3343",59,212,227,261,432
"3345",212,227,261,421,432
"3347",101,212,261,421,432
"5706",59,101,228,261,421
"5721",212,227,261,339,421
"5723",101,212,227,261,421
"5724",101,212,228,261,421
"5727",101,212,228,261,432
"5736",212,228,261,381,471
"7799",101,261,415,421,432
"7816",59,101,228,339,399
"7957",212,399,415,421,476
"7960",101,212,399,415,476
"7963",59,101,399,415,476
"7988",227,339,381,399,476
"10305",227,228,261,381,432
"10316",59,101,212,339,421
"10795",227,381,432,471,476
"12761",101,227,261,421,432
"12767",59,212,261,339,421
"12787",59,227,261,339,421
"12792",101,339,381,415,421
"12794",101,339,381,415,432
"12796",101,228,381,415,432
"12799",59,228,381,415,421
"12801",59,261,339,381,421
"12803",212,261,339,381,471
"13172",59,261,339,381,432
"13175",59,228,339,381,432
"14219",59,101,228,261,432
"14238",101,212,228,415,421
"14240",101,212,228,421,476
"14241",101,212,339,421,476
"15068",227,339,421,432,476
"15069",212,339,421,432,476
"15073",212,415,421,432,476
"15096",101,212,228,421,432
"15097",59,101,212,228,432
"15462",59,101,227,421,476
"15464",101,227,339,432,476
"15465",227,339,432,471,476
"15466",227,339,421,432,471
"15468",339,415,421,432,471
"15469",59,339,415,421,471
"15486",59,227,339,432,471
"15488",101,339,415,432,471
"15496",339,381,415,432,471
"17849",59,227,228,339,432
"17855",101,261,421,432,471
"18913",59,227,339,432,476
"18934",59,227,339,415,421
"21904",101,212,261,432,476
"21924",59,101,212,261,432
"21928",212,261,421,432,476
"22342",59,227,228,339,421
"22348",101,212,339,432,476
"22353",101,212,339,415,421
"22371",59,212,339,432,476
"25806",101,228,399,415,471
"25809",228,399,415,432,471
"25811",399,415,432,471,476
"25838",101,339,399,415,471
"25843",101,227,415,421,471
"25845",227,399,415,432,476
"25847",227,415,421,432,476
"25856",101,228,421,432,476
"26781",399,415,421,471,476
"26782",101,399,415,421,476
"26798",227,339,399,415,432
"28141",59,261,399,415,432
"28165",261,399,415,421,432
"30179",59,339,399,415,432
"30180",59,227,339,399,415
"30182",59,101,227,399,415
"30225",59,101,339,399,421
"32992",212,227,381,399,476
"33456",227,381,399,471,476
"35610",59,101,339,399,471
"40857",59,227,399,421,476
"40869",212,227,299,381,399
"41455",101,299,399,415,421
"45610",59,228,399,432,476
"45630",101,227,421,432,476
"45647",299,381,432,471,476
"49091",59,227,381,432,476
"49094",59,88,381,415,432
"50510",59,299,339,399,421
"50514",59,212,299,339,399
"50515",212,339,381,399,476
"50517",212,228,381,399,476
"50520",212,228,381,432,476
"50522",212,339,381,415,432
"50538",212,339,399,421,476
"50539",59,212,228,399,476
"50554",88,212,299,381,471
"51180",59,381,399,415,476
"51181",59,228,381,399,415
"51192",59,299,399,421,432
"51202",339,381,399,421,476
"53403",227,339,381,399,421
"53436",59,227,399,421,432
"53960",59,227,228,381,399
"53976",227,339,399,415,421
"53983",59,299,381,432,476
"53984",299,381,399,432,476
"55395",227,228,381,421,432
"56173",101,381,415,421,476
"56175",101,381,415,421,432
"56176",228,381,415,421,432
"56187",101,228,399,432,476
"56188",101,228,381,399,476
"56190",228,381,399,432,476
"58076",59,101,339,381,432
"58096",212,227,339,381,471
"60781",59,101,212,228,421
"60806",59,101,227,228,399
"62607",101,339,381,399,421
"62610",101,339,381,399,415
"62617",227,381,415,421,432
"62641",101,339,381,399,432
"62645",101,212,381,421,476
"62647",101,212,381,399,476
"64085",101,227,381,432,476
"64089",212,227,381,415,432
"64094",212,227,228,399,432
"64121",101,381,399,432,476
"64125",101,212,421,432,476
"64127",101,212,227,421,476
"64140",212,299,381,471,477
