"","V1","V2","V3","V4","V5"
"29736",42,157,324,340,446
"29737",42,122,157,324,446
"29738",42,50,157,324,446
"29755",50,340,393,419,446
"29765",42,50,122,393,419
"29770",50,157,324,393,446
"29784",50,122,128,340,393
"33865",157,195,358,419,446
"33868",157,161,340,358,446
"33892",128,161,324,340,393
"35089",42,157,195,419,446
"35090",42,157,195,324,446
"35115",42,122,340,393,419
"35120",42,157,195,393,446
"35132",42,122,393,419,446
"36026",42,157,161,393,419
"36036",42,50,340,419,446
"38018",42,122,157,324,393
"38022",42,157,358,393,446
"38036",122,157,324,393,446
"38037",42,157,340,358,446
"38964",157,195,340,393,419
"38980",42,161,211,419,446
"38990",195,211,393,419,446
"39590",195,340,358,393,419
"39609",195,340,358,419,446
"40690",128,157,314,358,393
"44569",14,42,122,195,446
"44575",14,42,161,195,393
"44578",14,42,122,161,393
"44595",14,42,122,161,446
"45132",128,157,194,340,393
"46715",14,122,161,358,446
"46717",122,195,340,358,446
"46721",195,314,340,393,419
"46744",122,195,340,358,419
"46747",122,195,314,358,419
"46750",122,195,314,358,446
"46751",122,161,314,358,446
"46758",122,314,358,419,446
"46762",122,161,314,393,446
"46763",122,161,314,419,446
"46769",122,314,393,419,446
"47846",14,122,195,427,446
"47868",14,195,314,427,446
"47870",14,122,194,427,446
"47874",14,122,194,393,427
"47879",122,314,358,393,446
"47888",122,314,358,427,446
"48131",194,314,419,427,446
"48141",122,194,419,427,446
"48142",122,194,393,427,446
"48145",122,195,393,427,446
"48152",314,358,393,427,446
"48154",314,340,358,393,427
"48156",128,314,340,393,427
"50044",195,314,419,427,446
"50047",161,314,419,427,446
"50072",161,358,419,427,446
"50084",358,393,419,427,446
"51330",161,314,340,393,419
"53708",161,195,393,427,446
"53710",161,194,358,393,446
"53711",42,161,194,358,446
"53717",161,194,358,419,446
"53720",161,194,358,393,419
"53721",42,194,195,393,419
"53730",161,194,358,427,446
"54401",42,195,393,427,446
"54403",42,195,358,427,446
"54406",42,314,358,427,446
"54409",194,314,358,427,446
"54781",195,314,340,358,446
"55522",194,314,358,393,419
"55523",42,194,314,358,393
"55524",194,314,358,393,427
"56113",42,161,314,427,446
"56123",42,314,358,393,419
"57753",42,195,314,358,419
"57755",14,42,122,195,419
"57774",14,195,314,358,419
"57775",14,42,195,314,419
"57782",14,42,161,314,419
"57787",14,42,122,314,393
"58923",14,161,358,393,427
"58924",14,194,358,393,427
"58935",122,128,161,340,393
"58942",14,161,340,393,427
"58948",14,122,161,393,427
"58953",14,161,340,393,419
"58961",128,194,340,419,427
